code|state_fips|county_fips|period|civilian|employed|unemployed|rate|county|state|state_code
CN271210|27|121|Feb-12|6060|5695|365|6.0|pope|minnesota|MN
CN271230|27|123|Feb-12|272225|255430|16795|6.2|ramsey|minnesota|MN
CN271250|27|125|Feb-12|2444|2178|266|10.9|red lake|minnesota|MN
CN271270|27|127|Feb-12|8105|7528|577|7.1|redwood|minnesota|MN
CN271290|27|129|Feb-12|8128|7452|676|8.3|renville|minnesota|MN
CN271310|27|131|Feb-12|32945|30467|2478|7.5|rice|minnesota|MN
CN271330|27|133|Feb-12|5293|5045|248|4.7|rock|minnesota|MN
CN271350|27|135|Feb-12|9278|8696|582|6.3|roseau|minnesota|MN
CN271370|27|137|Feb-12|103584|95695|7889|7.6|st louis|minnesota|MN
CN271390|27|139|Feb-12|74280|69602|4678|6.3|scott|minnesota|MN
CN271410|27|141|Feb-12|50091|45928|4163|8.3|sherburne|minnesota|MN
CN271430|27|143|Feb-12|8898|8255|643|7.2|sibley|minnesota|MN
PA270350|27|145|Feb-12|85950|80209|5741|6.7|stearns|minnesota|MN
CN271470|27|147|Feb-12|20908|19477|1431|6.8|steele|minnesota|MN
CN271490|27|149|Feb-12|5817|5517|300|5.2|stevens|minnesota|MN
CN271510|27|151|Feb-12|5101|4707|394|7.7|swift|minnesota|MN
CN271530|27|153|Feb-12|12498|11490|1008|8.1|todd|minnesota|MN
CN271550|27|155|Feb-12|1713|1605|108|6.3|traverse|minnesota|MN
CN271570|27|157|Feb-12|11780|10981|799|6.8|wabasha|minnesota|MN
CN271590|27|159|Feb-12|6333|5672|661|10.4|wadena|minnesota|MN
CN271610|27|161|Feb-12|10490|9739|751|7.2|waseca|minnesota|MN
PA270250|27|163|Feb-12|132730|124816|7914|6.0|washington|minnesota|MN
CN271650|27|165|Feb-12|5418|4991|427|7.9|watonwan|minnesota|MN
CN271670|27|167|Feb-12|3692|3486|206|5.6|wilkin|minnesota|MN
CN271690|27|169|Feb-12|29353|27683|1670|5.7|winona|minnesota|MN
PA270600|27|171|Feb-12|70163|64498|5665|8.1|wright|minnesota|MN
CN271730|27|173|Feb-12|5629|5265|364|6.5|yellow medicine|minnesota|MN
CN280010|28|001|Feb-12|13075|11868|1207|9.2|adams|mississippi|MS
CN280030|28|003|Feb-12|15630|14048|1582|10.1|alcorn|mississippi|MS
CN280050|28|005|Feb-12|4932|4395|537|10.9|amite|mississippi|MS
CN280070|28|007|Feb-12|7166|6338|828|11.6|attala|mississippi|MS
CN280090|28|009|Feb-12|3135|2738|397|12.7|benton|mississippi|MS
CN280110|28|011|Feb-12|15327|13614|1713|11.2|bolivar|mississippi|MS
CN280130|28|013|Feb-12|6168|5567|601|9.7|calhoun|mississippi|MS
CN280150|28|015|Feb-12|4961|4454|507|10.2|carroll|mississippi|MS
CN280170|28|017|Feb-12|7639|6825|814|10.7|chickasaw|mississippi|MS
CN280190|28|019|Feb-12|3301|2936|365|11.1|choctaw|mississippi|MS
CN280210|28|021|Feb-12|3898|3391|507|13.0|claiborne|mississippi|MS
CN280230|28|023|Feb-12|6873|6071|802|11.7|clarke|mississippi|MS
CN280250|28|025|Feb-12|7264|6072|1192|16.4|clay|mississippi|MS
CN280270|28|027|Feb-12|10240|8737|1503|14.7|coahoma|mississippi|MS
CN280290|28|029|Feb-12|12733|11294|1439|11.3|copiah|mississippi|MS
CN280310|28|031|Feb-12|9075|8333|742|8.2|covington|mississippi|MS
PA280500|28|033|Feb-12|80526|74818|5708|7.1|desoto|mississippi|MS
PA280200|28|035|Feb-12|35657|32556|3101|8.7|forrest|mississippi|MS
CN280370|28|037|Feb-12|3194|2858|336|10.5|franklin|mississippi|MS
CN280390|28|039|Feb-12|9172|8182|990|10.8|george|mississippi|MS
CN280410|28|041|Feb-12|5113|4470|643|12.6|greene|mississippi|MS
CN280430|28|043|Feb-12|9283|8328|955|10.3|grenada|mississippi|MS
CN280450|28|045|Feb-12|19646|17918|1728|8.8|hancock|mississippi|MS
CN280470|28|047|Feb-12|89146|81109|8037|9.0|harrison|mississippi|MS
CN280490|28|049|Feb-12|119407|109331|10076|8.4|hinds|mississippi|MS
CN280510|28|051|Feb-12|7045|5824|1221|17.3|holmes|mississippi|MS
CN280530|28|053|Feb-12|4214|3508|706|16.8|humphreys|mississippi|MS
CN280550|28|055|Feb-12|618|527|91|14.7|issaquena|mississippi|MS
CN280570|28|057|Feb-12|10253|9260|993|9.7|itawamba|mississippi|MS
CN280590|28|059|Feb-12|63296|56853|6443|10.2|jackson|mississippi|MS
CN280610|28|061|Feb-12|7053|6324|729|10.3|jasper|mississippi|MS
CN280630|28|063|Feb-12|3020|2590|430|14.2|jefferson|mississippi|MS
CN280650|28|065|Feb-12|4902|4305|597|12.2|jefferson davis|mississippi|MS
PA280300|28|067|Feb-12|30958|28606|2352|7.6|jones|mississippi|MS
CN280690|28|069|Feb-12|4250|3772|478|11.2|kemper|mississippi|MS
CN280710|28|071|Feb-12|23712|21916|1796|7.6|lafayette|mississippi|MS
CN280730|28|073|Feb-12|27745|25743|2002|7.2|lamar|mississippi|MS
PA280350|28|075|Feb-12|34528|31221|3307|9.6|lauderdale|mississippi|MS
CN280770|28|077|Feb-12|5018|4465|553|11.0|lawrence|mississippi|MS
CN280790|28|079|Feb-12|8266|7331|935|11.3|leake|mississippi|MS
PA280600|28|081|Feb-12|39181|35658|3523|9.0|lee|mississippi|MS
CN280830|28|083|Feb-12|12548|10853|1695|13.5|leflore|mississippi|MS
CN280850|28|085|Feb-12|14223|12833|1390|9.8|lincoln|mississippi|MS
PA280450|28|087|Feb-12|26504|23867|2637|9.9|lowndes|mississippi|MS
CN280890|28|089|Feb-12|49268|45936|3332|6.8|madison|mississippi|MS
CN280910|28|091|Feb-12|11415|10264|1151|10.1|marion|mississippi|MS
CN280930|28|093|Feb-12|15293|13564|1729|11.3|marshall|mississippi|MS
CN280950|28|095|Feb-12|16018|14236|1782|11.1|monroe|mississippi|MS
CN280970|28|097|Feb-12|4600|4022|578|12.6|montgomery|mississippi|MS
CN280990|28|099|Feb-12|13439|12366|1073|8.0|neshoba|mississippi|MS
CN281010|28|101|Feb-12|9567|8742|825|8.6|newton|mississippi|MS
CN281030|28|103|Feb-12|3700|3074|626|16.9|noxubee|mississippi|MS
CN281050|28|105|Feb-12|20820|18817|2003|9.6|oktibbeha|mississippi|MS
CN281070|28|107|Feb-12|15507|13616|1891|12.2|panola|mississippi|MS
CN281090|28|109|Feb-12|22028|19847|2181|9.9|pearl river|mississippi|MS
CN281110|28|111|Feb-12|5153|4634|519|10.1|perry|mississippi|MS
CN281130|28|113|Feb-12|15245|13515|1730|11.3|pike|mississippi|MS
CN281150|28|115|Feb-12|13681|12524|1157|8.5|pontotoc|mississippi|MS
CN281170|28|117|Feb-12|10866|9776|1090|10.0|prentiss|mississippi|MS
CN281190|28|119|Feb-12|3418|2932|486|14.2|quitman|mississippi|MS
PA280550|28|121|Feb-12|76243|71555|4688|6.1|rankin|mississippi|MS
CN281230|28|123|Feb-12|13791|12704|1087|7.9|scott|mississippi|MS
CN281250|28|125|Feb-12|2339|1991|348|14.9|sharkey|mississippi|MS
CN281270|28|127|Feb-12|11795|10773|1022|8.7|simpson|mississippi|MS
CN281290|28|129|Feb-12|6598|6036|562|8.5|smith|mississippi|MS
CN281310|28|131|Feb-12|8410|7668|742|8.8|stone|mississippi|MS
CN281330|28|133|Feb-12|10300|8580|1720|16.7|sunflower|mississippi|MS
CN281350|28|135|Feb-12|6428|5641|787|12.2|tallahatchie|mississippi|MS
CN281370|28|137|Feb-12|12371|11221|1150|9.3|tate|mississippi|MS
CN281390|28|139|Feb-12|8641|7595|1046|12.1|tippah|mississippi|MS
CN281410|28|141|Feb-12|7972|7019|953|12.0|tishomingo|mississippi|MS
CN281430|28|143|Feb-12|4749|3919|830|17.5|tunica|mississippi|MS
CN281450|28|145|Feb-12|13624|12404|1220|9.0|union|mississippi|MS
CN281470|28|147|Feb-12|5650|4993|657|11.6|walthall|mississippi|MS
PA280750|28|149|Feb-12|21403|19251|2152|10.1|warren|mississippi|MS
PA280400|28|151|Feb-12|21899|18722|3177|14.5|washington|mississippi|MS
CN281530|28|153|Feb-12|8429|7434|995|11.8|wayne|mississippi|MS
CN281550|28|155|Feb-12|3441|2999|442|12.8|webster|mississippi|MS
CN281570|28|157|Feb-12|4075|3634|441|10.8|wilkinson|mississippi|MS
CN281590|28|159|Feb-12|7488|6522|966|12.9|winston|mississippi|MS
CN281610|28|161|Feb-12|5780|5157|623|10.8|yalobusha|mississippi|MS
CN281630|28|163|Feb-12|10716|9504|1212|11.3|yazoo|mississippi|MS
CN290010|29|001|Feb-12|12398|11522|876|7.1|adair|missouri|MO
CN290030|29|003|Feb-12|10730|10044|686|6.4|andrew|missouri|MO
CN290050|29|005|Feb-12|3071|2851|220|7.2|atchison|missouri|MO
CN290070|29|007|Feb-12|12104|11192|912|7.5|audrain|missouri|MO
CN290090|29|009|Feb-12|16628|15336|1292|7.8|barry|missouri|MO
CN290110|29|011|Feb-12|5074|4585|489|9.6|barton|missouri|MO
CN290130|29|013|Feb-12|8033|7078|955|11.9|bates|missouri|MO
CN290150|29|015|Feb-12|7720|6897|823|10.7|benton|missouri|MO
CN290170|29|017|Feb-12|5561|5079|482|8.7|bollinger|missouri|MO
CN290190|29|019|Feb-12|94346|89328|5018|5.3|boone|missouri|MO
CN290210|29|021|Feb-12|51046|47573|3473|6.8|buchanan|missouri|MO
CN290230|29|023|Feb-12|20580|18786|1794|8.7|butler|missouri|MO
CN290250|29|025|Feb-12|4393|3990|403|9.2|caldwell|missouri|MO
CN290270|29|027|Feb-12|22722|21129|1593|7.0|callaway|missouri|MO
CN290290|29|029|Feb-12|18068|15547|2521|14.0|camden|missouri|MO
PA290700|29|031|Feb-12|38268|35612|2656|6.9|cape girardeau|missouri|MO
CN290330|29|033|Feb-12|4976|4454|522|10.5|carroll|missouri|MO
CN290350|29|035|Feb-12|2836|2547|289|10.2|carter|missouri|MO
PA290900|29|037|Feb-12|50872|46419|4453|8.8|cass|missouri|MO
CN290390|29|039|Feb-12|6546|6045|501|7.7|cedar|missouri|MO
CN290410|29|041|Feb-12|4289|3941|348|8.1|chariton|missouri|MO
CN290430|29|043|Feb-12|41149|37993|3156|7.7|christian|missouri|MO
CN290450|29|045|Feb-12|3563|3253|310|8.7|clark|missouri|MO
CN290470|29|047|Feb-12|119455|110802|8653|7.2|clay|missouri|MO
CN290490|29|049|Feb-12|10331|9301|1030|10.0|clinton|missouri|MO
PA290300|29|051|Feb-12|40335|37879|2456|6.1|cole|missouri|MO
CN290530|29|053|Feb-12|8664|7916|748|8.6|cooper|missouri|MO
CN290550|29|055|Feb-12|11506|10291|1215|10.6|crawford|missouri|MO
CN290570|29|057|Feb-12|3568|3287|281|7.9|dade|missouri|MO
CN290590|29|059|Feb-12|7366|6639|727|9.9|dallas|missouri|MO
CN290610|29|061|Feb-12|3954|3596|358|9.1|daviess|missouri|MO
CN290630|29|063|Feb-12|5722|5255|467|8.2|dekalb|missouri|MO
CN290650|29|065|Feb-12|6424|5823|601|9.4|dent|missouri|MO
CN290670|29|067|Feb-12|6393|5831|562|8.8|douglas|missouri|MO
CN290690|29|069|Feb-12|13758|12243|1515|11.0|dunklin|missouri|MO
PA290200|29|071|Feb-12|53245|47856|5389|10.1|franklin|missouri|MO
CN290730|29|073|Feb-12|7176|6518|658|9.2|gasconade|missouri|MO
CN290750|29|075|Feb-12|3699|3474|225|6.1|gentry|missouri|MO
CN290770|29|077|Feb-12|142911|133028|9883|6.9|greene|missouri|MO
CN290790|29|079|Feb-12|5001|4611|390|7.8|grundy|missouri|MO
CN290810|29|081|Feb-12|4408|4010|398|9.0|harrison|missouri|MO
CN290830|29|083|Feb-12|10377|9355|1022|9.8|henry|missouri|MO
CN290850|29|085|Feb-12|3451|2973|478|13.9|hickory|missouri|MO
CN290870|29|087|Feb-12|2771|2592|179|6.5|holt|missouri|MO
CN290890|29|089|Feb-12|5398|5011|387|7.2|howard|missouri|MO
CN290910|29|091|Feb-12|18635|17070|1565|8.4|howell|missouri|MO
CN290930|29|093|Feb-12|4642|4137|505|10.9|iron|missouri|MO
CN290950|29|095|Feb-12|334312|304465|29847|8.9|jackson|missouri|MO
PA290750|29|097|Feb-12|59127|55214|3913|6.6|jasper|missouri|MO
PA290150|29|099|Feb-12|117001|105937|11064|9.5|jefferson|missouri|MO
CN291010|29|101|Feb-12|25536|23455|2081|8.1|johnson|missouri|MO
CN291030|29|103|Feb-12|2216|2084|132|6.0|knox|missouri|MO
CN291050|29|105|Feb-12|16117|14381|1736|10.8|laclede|missouri|MO
CN291070|29|107|Feb-12|16750|15146|1604|9.6|lafayette|missouri|MO
CN291090|29|109|Feb-12|18594|17197|1397|7.5|lawrence|missouri|MO
CN291110|29|111|Feb-12|5421|5076|345|6.4|lewis|missouri|MO
CN291130|29|113|Feb-12|27299|24127|3172|11.6|lincoln|missouri|MO
CN291150|29|115|Feb-12|5611|5049|562|10.0|linn|missouri|MO
CN291170|29|117|Feb-12|6932|6342|590|8.5|livingston|missouri|MO
CN291190|29|119|Feb-12|11185|10341|844|7.5|mcdonald|missouri|MO
CN291210|29|121|Feb-12|7905|7254|651|8.2|macon|missouri|MO
CN291230|29|123|Feb-12|5974|5421|553|9.3|madison|missouri|MO
CN291250|29|125|Feb-12|4765|4394|371|7.8|maries|missouri|MO
CN291270|29|127|Feb-12|14222|13150|1072|7.5|marion|missouri|MO
CN291290|29|129|Feb-12|2055|1925|130|6.3|mercer|missouri|MO
CN291310|29|131|Feb-12|11024|9582|1442|13.1|miller|missouri|MO
CN291330|29|133|Feb-12|5816|5257|559|9.6|mississippi|missouri|MO
CN291350|29|135|Feb-12|7626|6998|628|8.2|moniteau|missouri|MO
CN291370|29|137|Feb-12|3895|3461|434|11.1|monroe|missouri|MO
CN291390|29|139|Feb-12|5754|5187|567|9.9|montgomery|missouri|MO
CN291410|29|141|Feb-12|8528|7446|1082|12.7|morgan|missouri|MO
CN291430|29|143|Feb-12|8353|7575|778|9.3|new madrid|missouri|MO
CN291450|29|145|Feb-12|29730|27613|2117|7.1|newton|missouri|MO
CN291470|29|147|Feb-12|11814|11007|807|6.8|nodaway|missouri|MO
CN291490|29|149|Feb-12|4492|4116|376|8.4|oregon|missouri|MO
CN291510|29|151|Feb-12|7409|6931|478|6.5|osage|missouri|MO
CN291530|29|153|Feb-12|4295|3870|425|9.9|ozark|missouri|MO
CN291550|29|155|Feb-12|8109|7325|784|9.7|pemiscot|missouri|MO
CN291570|29|157|Feb-12|10388|9777|611|5.9|perry|missouri|MO
CN291590|29|159|Feb-12|20010|18265|1745|8.7|pettis|missouri|MO
CN291610|29|161|Feb-12|21743|20066|1677|7.7|phelps|missouri|MO
CN291630|29|163|Feb-12|9026|8253|773|8.6|pike|missouri|MO
CN291650|29|165|Feb-12|50043|46774|3269|6.5|platte|missouri|MO
CN291670|29|167|Feb-12|14443|13222|1221|8.5|polk|missouri|MO
PA290350|29|169|Feb-12|20717|18802|1915|9.2|pulaski|missouri|MO
CN291710|29|171|Feb-12|2394|2230|164|6.9|putnam|missouri|MO
CN291730|29|173|Feb-12|5641|5179|462|8.2|ralls|missouri|MO
CN291750|29|175|Feb-12|12773|11615|1158|9.1|randolph|missouri|MO
CN291770|29|177|Feb-12|11445|10334|1111|9.7|ray|missouri|MO
CN291790|29|179|Feb-12|2171|1859|312|14.4|reynolds|missouri|MO
CN291810|29|181|Feb-12|6593|5923|670|10.2|ripley|missouri|MO
PS290300|29|183|Feb-12|198528|184068|14460|7.3|st charles|missouri|MO
